time,open,high,low,close,tick_volume,spread,rsi,ovo,cvc,hvh,lvl,ATRr_14,cd_atr,rsi_cat,rsi_diff,body_size,range_size,body_vs_atr,range_vs_atr,candle_color,exec
9/24/2025 3:00,147.591,147.591,147.504,147.576,1894,20,46.31146394,-1,-1,-1,-1,0.066205034,-0.22,2,-1,0.015,0.087,0.23,1.35,-1,WAIT
9/24/2025 3:15,147.573,147.719,147.551,147.701,1136,20,59.11680556,-1,1,1,1,0.073476103,1.89,2,1,0.128,0.168,1.93,2.54,1,WAIT
9/24/2025 3:30,147.704,147.788,147.699,147.748,925,20,62.71750676,1,1,1,1,0.074584953,0.64,2,1,0.044,0.089,0.6,1.21,1,BUY
9/24/2025 3:45,147.748,147.819,147.726,147.763,1177,20,63.81290996,1,1,1,1,0.075900314,0.2,2,1,0.015,0.093,0.2,1.25,1,HOLD
9/24/2025 4:00,147.763,147.803,147.725,147.748,968,20,61.85571725,1,-1,-1,-1,0.076050291,-0.2,2,-1,0.015,0.078,0.2,1.03,-1,HOLD
9/24/2025 4:15,147.748,147.797,147.735,147.762,933,20,62.99646524,-1,1,-1,1,0.075046699,0.18,2,1,0.014,0.062,0.18,0.82,1,HOLD
9/24/2025 4:30,147.762,147.777,147.702,147.724,1222,20,57.93215624,1,-1,-1,-1,0.075043363,-0.51,2,-1,0.038,0.075,0.51,1,-1,HOLD
9/24/2025 4:45,147.725,147.791,147.716,147.747,1200,20,60.02676188,-1,1,1,1,0.075040266,0.31,2,1,0.022,0.075,0.29,1,1,HOLD
9/24/2025 5:00,147.746,147.776,147.724,147.738,800,20,58.79315123,1,-1,-1,1,0.073394533,-0.12,2,-1,0.008,0.052,0.11,0.69,-1,HOLD
9/24/2025 5:15,147.737,147.761,147.71,147.749,797,20,59.87844135,-1,1,-1,-1,0.071794923,0.15,2,1,0.012,0.051,0.16,0.69,1,HOLD
9/24/2025 5:30,147.75,147.761,147.734,147.741,739,20,58.66822947,1,-1,0,1,0.068595286,-0.11,2,-1,0.009,0.027,0.13,0.38,-1,HOLD
9/24/2025 5:45,147.741,147.778,147.739,147.759,660,20,60.59787599,-1,1,1,1,0.066481337,0.26,2,1,0.018,0.039,0.26,0.57,1,HOLD
9/24/2025 6:00,147.758,147.791,147.749,147.767,515,20,61.45910318,1,1,1,1,0.06473267,0.12,2,1,0.009,0.042,0.14,0.63,1,HOLD
9/24/2025 6:15,147.767,147.815,147.756,147.813,605,20,66.0536596,1,1,1,1,0.064323193,0.71,2,1,0.046,0.059,0.71,0.91,1,HOLD
9/24/2025 6:30,147.813,147.848,147.802,147.833,582,20,67.84832005,1,1,1,1,0.063014394,0.31,2,1,0.02,0.046,0.31,0.72,1,HOLD
9/24/2025 6:45,147.833,147.865,147.831,147.859,505,20,70.06401951,1,1,1,1,0.060941937,0.41,3,1,0.026,0.034,0.41,0.54,1,HOLD
9/24/2025 7:00,147.861,147.91,147.859,147.885,517,20,72.1322271,1,1,1,1,0.060231799,0.43,3,1,0.024,0.051,0.39,0.84,1,HOLD
9/24/2025 7:15,147.886,147.948,147.874,147.919,473,20,74.6032099,1,1,1,1,0.061215242,0.56,3,1,0.033,0.074,0.55,1.23,1,HOLD
9/24/2025 7:30,147.926,147.95,147.914,147.94,521,20,76.01764907,1,1,1,1,0.059414153,0.34,3,1,0.014,0.036,0.23,0.59,1,HOLD
9/24/2025 7:45,147.941,147.942,147.884,147.891,517,20,66.68518599,1,-1,-1,-1,0.059313142,-0.82,2,-1,0.05,0.058,0.84,0.98,-1,HOLD
9/24/2025 8:00,147.891,147.924,147.879,147.902,430,20,67.64546685,-1,1,-1,-1,0.058290775,0.19,2,1,0.011,0.045,0.19,0.76,1,TP
9/24/2025 8:15,147.902,147.906,147.805,147.844,688,20,58.13092078,1,-1,-1,-1,0.061341434,-1,2,-1,0.058,0.101,1,1.73,-1,WAIT
9/24/2025 8:30,147.844,147.893,147.841,147.888,940,20,62.44623323,-1,1,-1,1,0.060674189,0.72,2,1,0.044,0.052,0.72,0.85,1,WAIT
9/24/2025 8:45,147.887,147.93,147.865,147.865,782,20,59.02178192,1,-1,1,1,0.060983175,-0.38,2,-1,0.022,0.065,0.36,1.07,-1,WAIT
9/24/2025 9:00,147.866,147.998,147.859,147.984,1142,20,68.61240119,-1,1,1,-1,0.066555805,1.95,2,1,0.118,0.139,1.93,2.28,1,WAIT
9/24/2025 9:15,147.986,148.073,147.97,148.029,893,20,71.34366966,1,1,1,1,0.069158962,0.68,3,1,0.043,0.103,0.65,1.55,1,BUY
9/24/2025 9:30,148.029,148.095,148.02,148.028,583,20,71.19540746,1,-1,1,1,0.069576179,-0.01,3,-1,0.001,0.075,0.01,1.08,-1,HOLD
9/24/2025 9:45,148.025,148.086,148.025,148.047,484,20,72.37027746,-1,1,-1,1,0.068963595,0.27,3,1,0.022,0.061,0.32,0.88,1,HOLD
9/24/2025 10:00,148.046,148.083,147.996,148.075,1035,20,74.05006176,1,1,-1,-1,0.07025191,0.41,3,1,0.029,0.087,0.42,1.26,1,HOLD
9/24/2025 10:15,148.073,148.086,148.031,148.038,721,20,68.15356644,1,-1,1,1,0.069162487,-0.53,2,-1,0.035,0.055,0.5,0.78,-1,HOLD
9/24/2025 10:30,148.04,148.088,148.034,148.064,897,20,69.96354533,-1,1,1,1,0.068079453,0.38,2,1,0.024,0.054,0.35,0.78,1,HOLD
9/24/2025 10:45,148.064,148.08,148.026,148.033,1007,20,65.20507736,1,-1,-1,-1,0.067073777,-0.46,2,-1,0.031,0.054,0.46,0.79,-1,HOLD
9/24/2025 11:00,148.031,148.091,148.004,148.073,947,20,68.20959263,-1,1,1,-1,0.068497079,0.6,2,1,0.042,0.087,0.63,1.3,1,HOLD
9/24/2025 11:15,148.074,148.151,148.045,148.15,1000,20,73.03632333,1,1,1,1,0.071175859,1.12,3,1,0.076,0.106,1.11,1.55,1,HOLD
9/24/2025 11:30,148.151,148.255,148.151,148.25,890,20,77.75915275,1,1,1,1,0.073591869,1.4,3,1,0.099,0.104,1.39,1.46,1,HOLD
9/24/2025 11:45,148.252,148.28,148.231,148.254,710,20,77.92570659,1,1,1,1,0.071835307,0.05,3,1,0.002,0.049,0.03,0.67,1,HOLD
9/24/2025 12:00,148.254,148.298,148.229,148.263,865,20,78.31911845,1,1,1,-1,0.071632785,0.13,3,1,0.009,0.069,0.13,0.96,1,HOLD
9/24/2025 12:15,148.262,148.326,148.254,148.311,704,20,80.33236173,1,1,1,1,0.071659015,0.67,4,1,0.049,0.072,0.68,1.01,1,HOLD
9/24/2025 12:30,148.311,148.336,148.285,148.313,629,20,80.41397094,1,1,1,1,0.070183371,0.03,4,1,0.002,0.051,0.03,0.71,1,HOLD
9/24/2025 12:45,148.319,148.333,148.203,148.27,566,20,73.36539549,1,-1,-1,-1,0.074455987,-0.61,3,-1,0.049,0.13,0.7,1.85,-1,HOLD
9/24/2025 13:00,148.271,148.376,148.271,148.365,482,20,77.96151588,-1,1,1,1,0.076709131,1.28,3,1,0.094,0.105,1.26,1.41,1,HOLD
9/24/2025 13:15,148.366,148.388,148.342,148.357,594,20,76.76026785,1,-1,1,1,0.074515622,-0.1,3,-1,0.009,0.046,0.12,0.6,-1,HOLD
9/24/2025 13:30,148.358,148.386,148.33,148.38,854,20,77.8184649,-1,1,-1,-1,0.073193077,0.31,3,1,0.022,0.056,0.3,0.75,1,HOLD
9/24/2025 13:45,148.379,148.41,148.365,148.385,748,20,78.05242874,1,1,1,1,0.071179286,0.07,3,1,0.006,0.045,0.08,0.61,1,HOLD
9/24/2025 14:00,148.383,148.429,148.381,148.398,840,20,78.68202358,1,1,1,1,0.069523623,0.18,3,1,0.015,0.048,0.21,0.67,1,HOLD
9/24/2025 14:15,148.397,148.477,148.37,148.465,571,20,81.61002895,1,1,1,-1,0.072200507,0.96,4,1,0.068,0.107,0.98,1.54,1,HOLD
9/24/2025 14:30,148.464,148.478,148.39,148.433,877,20,76.22505627,1,-1,1,1,0.073329042,-0.44,3,-1,0.031,0.088,0.43,1.22,-1,HOLD
9/24/2025 14:45,148.434,148.509,148.431,148.49,835,20,78.89627064,-1,1,1,1,0.073662682,0.78,3,1,0.056,0.078,0.76,1.06,1,HOLD
9/24/2025 15:00,148.491,148.521,148.421,148.49,807,20,78.89627064,1,0,1,-1,0.075543919,0,3,0,0.001,0.1,0.01,1.36,-1,HOLD
9/24/2025 15:15,148.487,148.531,148.445,148.508,1045,20,79.73034102,-1,1,1,1,0.076290782,0.24,3,1,0.021,0.086,0.28,1.14,1,HOLD
9/24/2025 15:30,148.509,148.611,148.506,148.608,1018,20,83.60668607,1,1,1,1,0.07834144,1.31,4,1,0.099,0.105,1.3,1.38,1,HOLD
9/24/2025 15:45,148.612,148.705,148.592,148.659,1459,20,85.1648813,1,1,1,1,0.080817052,0.65,4,1,0.047,0.113,0.6,1.44,1,HOLD
9/24/2025 16:00,148.659,148.726,148.636,148.708,966,20,86.49324423,1,1,1,1,0.081472977,0.61,4,1,0.049,0.09,0.61,1.11,1,HOLD
9/24/2025 16:15,148.709,148.739,148.651,148.673,1006,20,80.91963777,1,-1,1,1,0.081939193,-0.43,4,-1,0.036,0.088,0.44,1.08,-1,HOLD
9/24/2025 16:30,148.672,148.766,148.672,148.756,1304,20,83.61594962,-1,1,1,1,0.082800679,1.01,4,1,0.084,0.094,1.03,1.15,1,HOLD
9/24/2025 16:45,148.757,148.759,148.605,148.696,1519,20,75.32884786,1,-1,-1,-1,0.087886345,-0.72,3,-1,0.061,0.154,0.74,1.86,-1,HOLD
9/24/2025 17:00,148.697,148.77,148.683,148.717,1654,20,76.21728697,-1,1,1,1,0.087823034,0.24,3,1,0.02,0.087,0.23,0.99,1,TP
9/24/2025 17:15,148.718,148.762,148.616,148.633,1444,20,65.98182937,1,-1,-1,-1,0.091978532,-0.96,2,-1,0.085,0.146,0.97,1.66,-1,WAIT
9/24/2025 17:30,148.634,148.666,148.584,148.585,1418,20,60.94520079,-1,-1,-1,-1,0.09126578,-0.52,2,-1,0.049,0.082,0.53,0.89,-1,WAIT
9/24/2025 17:45,148.585,148.726,148.584,148.701,1984,20,67.41803248,-1,1,1,0,0.094889652,1.27,2,1,0.116,0.142,1.27,1.56,1,WAIT
9/24/2025 18:00,148.701,148.762,148.691,148.749,1220,20,69.6589143,1,1,1,1,0.093183249,0.51,2,1,0.048,0.071,0.51,0.75,1,WAIT
9/24/2025 18:15,148.748,148.752,148.696,148.739,897,20,68.60036397,1,-1,-1,1,0.090527302,-0.11,2,-1,0.009,0.056,0.1,0.6,-1,WAIT
9/24/2025 18:30,148.74,148.763,148.695,148.738,827,20,68.488282,-1,-1,1,-1,0.088918209,-0.01,2,-1,0.002,0.068,0.02,0.75,-1,WAIT
9/24/2025 18:45,148.738,148.739,148.684,148.702,946,20,64.40847562,-1,-1,-1,-1,0.08649548,-0.4,2,-1,0.036,0.055,0.4,0.62,-1,WAIT
9/24/2025 19:00,148.701,148.741,148.675,148.731,795,20,66.15738526,-1,1,1,-1,0.085031517,0.34,2,1,0.03,0.066,0.35,0.76,1,WAIT
9/24/2025 19:15,148.734,148.762,148.728,148.739,852,20,66.64431612,1,1,1,1,0.081386409,0.09,2,1,0.005,0.034,0.06,0.4,1,WAIT
9/24/2025 19:30,148.739,148.783,148.728,148.738,657,20,66.51548498,1,-1,1,0,0.079501665,-0.01,2,-1,0.001,0.055,0.01,0.68,-1,WAIT
9/24/2025 19:45,148.739,148.779,148.726,148.754,506,20,67.59486948,0,1,-1,-1,0.077608689,0.2,2,1,0.015,0.053,0.19,0.67,1,WAIT
9/24/2025 20:00,148.753,148.755,148.707,148.709,717,20,61.58223472,1,-1,-1,-1,0.075493783,-0.58,2,-1,0.044,0.048,0.57,0.62,-1,WAIT
9/24/2025 20:15,148.71,148.734,148.693,148.718,608,21,62.30443235,-1,1,-1,-1,0.073029941,0.12,2,1,0.008,0.041,0.11,0.54,1,BUY
9/24/2025 20:30,148.719,148.743,148.712,148.734,584,20,63.61397814,1,1,1,1,0.070027803,0.22,2,1,0.015,0.031,0.21,0.42,1,HOLD
9/24/2025 20:45,148.734,148.755,148.709,148.728,471,20,62.73384523,1,-1,1,-1,0.068311531,-0.09,2,-1,0.006,0.046,0.09,0.66,-1,HOLD
9/24/2025 21:00,148.729,148.782,148.727,148.763,329,20,65.71384334,-1,1,1,1,0.067360707,0.51,2,1,0.034,0.055,0.5,0.81,1,HOLD
9/24/2025 21:15,148.763,148.782,148.75,148.763,415,20,65.71384334,1,0,0,1,0.064834943,0,2,1,0,0.032,0,0.48,0,HOLD
9/24/2025 21:30,148.763,148.829,148.761,148.814,953,20,69.79556694,0,1,1,1,0.065061018,0.79,2,1,0.051,0.068,0.79,1.05,1,HOLD
9/24/2025 21:45,148.815,148.861,148.81,148.832,652,20,71.10312988,1,1,1,1,0.06405666,0.28,3,1,0.017,0.051,0.26,0.78,1,HOLD
9/24/2025 22:00,148.831,148.874,148.826,148.847,645,20,72.18380003,1,1,1,1,0.062909755,0.23,3,1,0.016,0.048,0.25,0.75,1,HOLD
9/24/2025 22:15,148.843,148.877,148.838,148.859,564,20,73.05204608,1,1,1,1,0.061201916,0.19,3,1,0.016,0.039,0.25,0.62,1,HOLD
9/24/2025 22:30,148.859,148.863,148.831,148.841,620,20,69.54541974,1,-1,-1,-1,0.059116065,-0.29,2,-1,0.018,0.032,0.29,0.52,-1,HOLD
9/24/2025 22:45,148.84,148.867,148.831,148.851,770,20,70.39562765,-1,1,1,0,0.057464917,0.17,3,1,0.011,0.036,0.19,0.61,1,HOLD
9/24/2025 23:00,148.849,148.867,148.845,148.854,408,21,70.66025505,1,1,0,1,0.054931709,0.05,3,1,0.005,0.022,0.09,0.38,1,HOLD
9/24/2025 23:15,148.855,148.891,148.844,148.889,308,20,73.6226415,1,1,1,-1,0.054365158,0.64,3,1,0.034,0.047,0.62,0.86,1,HOLD
9/24/2025 23:30,148.889,148.895,148.856,148.879,306,22,71.40431001,1,-1,1,1,0.053267647,-0.18,3,-1,0.01,0.039,0.18,0.72,-1,HOLD
9/24/2025 23:45,148.879,148.904,148.871,148.881,445,22,71.58869303,-1,1,1,1,0.051819958,0.04,3,1,0.002,0.033,0.04,0.62,1,TP
9/25/2025 0:00,148.836,148.836,148.79,148.803,52,72,56.33298371,-1,-1,-1,-1,0.054618532,-1.51,2,-1,0.033,0.046,0.64,0.89,-1,WAIT
9/25/2025 0:15,148.799,148.799,148.695,148.772,96,60,51.62435561,-1,-1,-1,-1,0.058431494,-0.57,2,-1,0.027,0.104,0.49,1.9,-1,WAIT
9/25/2025 0:30,148.771,148.793,148.77,148.783,98,52,53.12169153,-1,1,-1,1,0.055900673,0.19,2,1,0.012,0.023,0.21,0.39,1,WAIT
9/25/2025 0:45,148.784,148.784,148.746,148.752,81,52,48.56001022,1,-1,-1,-1,0.054622054,-0.55,2,-1,0.032,0.038,0.57,0.68,-1,WAIT
9/25/2025 1:00,148.75,148.837,148.75,148.835,191,22,58.76891006,-1,1,1,1,0.056934764,1.52,2,1,0.085,0.087,1.56,1.59,1,WAIT
9/25/2025 1:15,148.835,148.837,148.807,148.822,240,22,56.86531121,1,-1,0,1,0.055010852,-0.23,2,-1,0.013,0.03,0.23,0.53,-1,WAIT
9/25/2025 1:30,148.827,148.827,148.78,148.794,305,21,52.89145054,-1,-1,-1,-1,0.054438649,-0.51,2,-1,0.033,0.047,0.6,0.85,-1,WAIT
9/25/2025 1:45,148.795,148.796,148.768,148.794,218,23,52.89145054,-1,0,-1,-1,0.052550174,0,2,-1,0.001,0.028,0.02,0.51,-1,SELL
9/25/2025 2:00,148.794,148.822,148.782,148.782,259,20,51.11597597,-1,-1,1,1,0.051653733,-0.23,2,-1,0.012,0.04,0.23,0.76,-1,HOLD
9/25/2025 2:15,148.783,148.796,148.75,148.766,550,20,48.76545217,-1,-1,-1,-1,0.051249895,-0.31,2,-1,0.017,0.046,0.33,0.89,-1,HOLD
9/25/2025 2:30,148.769,148.804,148.769,148.789,243,20,52.17030353,-1,1,1,1,0.050303474,0.45,2,1,0.02,0.035,0.39,0.68,1,HOLD
9/25/2025 2:45,148.788,148.81,148.714,148.771,662,20,49.40323455,1,-1,1,-1,0.053567511,-0.36,2,-1,0.017,0.096,0.34,1.91,-1,HOLD
9/25/2025 3:00,148.771,148.784,148.657,148.704,1194,20,40.74124098,-1,-1,-1,-1,0.058812689,-1.25,2,-1,0.067,0.127,1.25,2.37,-1,HOLD
9/25/2025 3:15,148.704,148.704,148.639,148.647,730,20,35.10246519,-1,-1,-1,-1,0.05925464,-0.97,2,-1,0.057,0.065,0.97,1.11,-1,HOLD
9/25/2025 3:30,148.645,148.671,148.624,148.626,430,20,33.27520483,-1,-1,-1,-1,0.058379308,-0.35,2,-1,0.019,0.047,0.32,0.79,-1,HOLD
9/25/2025 3:45,148.626,148.672,148.552,148.562,1072,20,28.4197642,-1,-1,1,-1,0.062780786,-1.1,1,-1,0.064,0.12,1.1,2.06,-1,HOLD
9/25/2025 4:00,148.563,148.634,148.548,148.611,772,20,36.10687009,-1,1,-1,-1,0.064439302,0.78,2,1,0.048,0.086,0.76,1.37,1,HOLD
9/25/2025 4:15,148.613,148.737,148.613,148.723,861,20,49.46555887,1,1,1,1,0.068836494,1.74,2,1,0.11,0.124,1.71,1.92,1,TP
9/25/2025 4:30,148.723,148.812,148.704,148.806,606,20,56.69197263,1,1,1,1,0.071633888,1.21,2,1,0.083,0.108,1.21,1.57,1,WAIT
9/25/2025 4:45,148.805,148.848,148.736,148.744,684,20,50.84317855,1,-1,1,1,0.074517181,-0.87,2,-1,0.061,0.112,0.85,1.56,-1,WAIT
9/25/2025 5:00,148.744,148.746,148.606,148.637,746,20,42.66283971,-1,-1,-1,-1,0.079194526,-1.44,2,-1,0.107,0.14,1.44,1.88,-1,WAIT
9/25/2025 5:15,148.638,148.717,148.622,148.706,728,20,48.42550721,-1,1,-1,1,0.080323488,0.87,2,1,0.068,0.095,0.86,1.2,1,WAIT
9/25/2025 5:30,148.705,148.715,148.662,148.669,495,20,45.769086,1,-1,-1,1,0.07837181,-0.46,2,-1,0.036,0.053,0.45,0.66,-1,WAIT
9/25/2025 5:45,148.669,148.748,148.656,148.739,659,20,51.22086062,-1,1,1,-1,0.079345252,0.89,2,1,0.07,0.092,0.89,1.17,1,WAIT
9/25/2025 6:00,148.741,148.764,148.704,148.717,362,20,49.53540991,1,-1,1,1,0.077963449,-0.28,2,-1,0.024,0.06,0.3,0.76,-1,WAIT
9/25/2025 6:15,148.718,148.735,148.653,148.667,369,20,45.84328079,-1,-1,-1,-1,0.078251774,-0.64,2,-1,0.051,0.082,0.65,1.05,-1,WAIT
9/25/2025 6:30,148.668,148.683,148.65,148.662,281,20,45.47823329,-1,-1,-1,-1,0.075019504,-0.06,2,-1,0.006,0.033,0.08,0.42,-1,WAIT
9/25/2025 6:45,148.663,148.686,148.654,148.663,269,21,45.57158323,-1,1,1,1,0.071946682,0.01,2,1,0,0.032,0,0.43,0,WAIT
9/25/2025 7:00,148.66,148.691,148.625,148.681,328,20,47.32000838,-1,1,1,-1,0.071521919,0.25,2,1,0.021,0.066,0.29,0.92,1,WAIT
9/25/2025 7:15,148.68,148.68,148.636,148.645,219,20,44.25785868,1,-1,-1,1,0.069627497,-0.5,2,-1,0.035,0.044,0.49,0.62,-1,WAIT
9/25/2025 7:30,148.643,148.668,148.636,148.638,283,20,43.66615162,-1,-1,-1,0,0.066939818,-0.1,2,-1,0.005,0.032,0.07,0.46,-1,WAIT
9/25/2025 7:45,148.636,148.646,148.59,148.595,389,20,40.11793581,-1,-1,-1,-1,0.066158403,-0.64,2,-1,0.041,0.056,0.61,0.84,-1,WAIT
9/25/2025 8:00,148.594,148.67,148.588,148.668,517,20,47.86339149,-1,1,1,-1,0.067289945,1.1,2,1,0.074,0.082,1.12,1.24,1,WAIT
9/25/2025 8:15,148.668,148.745,148.668,148.743,371,20,54.39060224,1,1,1,1,0.067983521,1.11,2,1,0.075,0.077,1.11,1.14,1,BUY
9/25/2025 8:30,148.742,148.763,148.704,148.748,525,20,54.79690193,1,1,1,1,0.067341841,0.07,2,1,0.006,0.059,0.09,0.87,1,HOLD
9/25/2025 8:45,148.749,148.803,148.749,148.799,500,20,58.82593428,1,1,1,1,0.066460281,0.76,2,1,0.05,0.054,0.74,0.8,1,HOLD
9/25/2025 9:00,148.8,148.851,148.777,148.835,844,20,61.43870428,1,1,1,1,0.066998832,0.54,2,1,0.035,0.074,0.53,1.11,1,HOLD
9/25/2025 9:15,148.834,148.836,148.758,148.822,1038,20,59.95905847,1,-1,-1,-1,0.06778463,-0.19,2,-1,0.012,0.078,0.18,1.16,-1,HOLD
9/25/2025 9:30,148.823,148.825,148.755,148.757,780,20,53.07618052,-1,-1,-1,-1,0.06794287,-0.96,2,-1,0.066,0.07,0.97,1.03,-1,TP
9/25/2025 9:45,148.762,148.794,148.721,148.772,965,20,54.37771269,-1,1,-1,-1,0.068304094,0.22,2,1,0.01,0.073,0.15,1.07,1,HOLD
9/25/2025 10:00,148.769,148.795,148.687,148.69,1075,20,46.74462115,1,-1,1,-1,0.071139516,-1.2,2,-1,0.079,0.108,1.16,1.58,-1,HOLD
9/25/2025 10:15,148.688,148.714,148.624,148.713,880,20,48.91086217,-1,1,-1,-1,0.072486693,0.32,2,1,0.025,0.09,0.35,1.27,1,HOLD
9/25/2025 10:30,148.715,148.742,148.642,148.698,903,20,47.55235044,1,-1,1,1,0.074451929,-0.21,2,-1,0.017,0.1,0.23,1.38,-1,HOLD
9/25/2025 10:45,148.699,148.817,148.696,148.81,1134,20,57.1275498,-1,1,1,1,0.077776792,1.5,2,1,0.111,0.121,1.49,1.63,1,HOLD
9/25/2025 11:00,148.81,148.814,148.713,148.716,851,20,49.03600585,1,-1,-1,1,0.079435592,-1.21,2,-1,0.094,0.101,1.21,1.3,-1,HOLD
9/25/2025 11:15,148.716,148.727,148.653,148.702,896,20,47.94675015,-1,-1,-1,-1,0.079047336,-0.18,2,-1,0.014,0.074,0.18,0.93,-1,HOLD
9/25/2025 11:30,148.704,148.773,148.675,148.759,590,20,52.5666257,-1,1,1,1,0.080401097,0.72,2,1,0.055,0.098,0.7,1.24,1,HOLD
9/25/2025 11:45,148.759,148.789,148.699,148.73,676,20,50.1289343,1,-1,1,1,0.081086733,-0.36,2,-1,0.029,0.09,0.36,1.12,-1,HOLD
9/25/2025 12:00,148.732,148.768,148.674,148.718,597,20,49.113991,-1,-1,-1,-1,0.082009109,-0.15,2,-1,0.014,0.094,0.17,1.16,-1,HOLD
9/25/2025 12:15,148.718,148.79,148.712,148.782,450,20,54.41500153,-1,1,1,1,0.081722745,0.78,2,1,0.064,0.078,0.78,0.95,1,HOLD
9/25/2025 12:30,148.781,148.802,148.761,148.787,583,20,54.81106708,1,1,1,1,0.078813977,0.06,2,1,0.006,0.041,0.07,0.5,1,HOLD
9/25/2025 12:45,148.788,148.794,148.731,148.784,707,20,54.50506952,1,-1,-1,-1,0.077684407,-0.04,2,-1,0.004,0.063,0.05,0.8,-1,HOLD
9/25/2025 13:00,148.783,148.789,148.721,148.726,563,20,48.82933659,-1,-1,-1,-1,0.076992664,-0.75,2,-1,0.057,0.068,0.73,0.88,-1,HOLD
9/25/2025 13:15,148.728,148.743,148.714,148.739,581,20,50.08399334,-1,1,-1,-1,0.073564616,0.17,2,1,0.011,0.029,0.14,0.38,1,HOLD
9/25/2025 13:30,148.739,148.758,148.724,148.749,398,21,51.07768628,1,1,1,1,0.070738572,0.14,2,1,0.01,0.034,0.14,0.46,1,HOLD
9/25/2025 13:45,148.748,148.789,148.723,148.789,441,21,54.94164416,1,1,1,-1,0.070400103,0.57,2,1,0.041,0.066,0.58,0.93,1,HOLD
9/25/2025 14:00,148.79,148.882,148.789,148.874,698,20,61.83908242,1,1,1,1,0.072014381,1.21,2,1,0.084,0.093,1.19,1.32,1,BUY
9/25/2025 14:15,148.874,148.882,148.843,148.847,523,20,58.76200375,1,-1,0,1,0.069656211,-0.37,2,-1,0.027,0.039,0.37,0.54,-1,HOLD
9/25/2025 14:30,148.847,148.855,148.807,148.834,792,20,57.28400785,-1,-1,-1,-1,0.068109339,-0.19,2,-1,0.013,0.048,0.19,0.69,-1,HOLD
9/25/2025 14:45,148.834,148.841,148.787,148.826,634,20,56.34479983,-1,-1,-1,-1,0.067101529,-0.12,2,-1,0.008,0.054,0.12,0.79,-1,HOLD
9/25/2025 15:00,148.828,148.851,148.792,148.813,817,20,54.77322608,-1,-1,1,1,0.066522848,-0.19,2,-1,0.015,0.059,0.22,0.88,-1,HOLD
9/25/2025 15:15,148.814,148.85,148.791,148.807,1084,20,54.02425968,-1,-1,-1,-1,0.065985502,-0.09,2,-1,0.007,0.059,0.11,0.89,-1,HOLD
9/25/2025 15:30,148.843,149.241,148.843,149.184,3784,20,76.11985621,1,1,1,1,0.092272252,5.71,3,1,0.341,0.398,5.17,6.03,1,HOLD
9/25/2025 15:45,149.191,149.344,149.153,149.233,2414,20,77.62500476,1,1,1,1,0.099324234,0.53,3,1,0.042,0.191,0.46,2.07,1,HOLD
9/25/2025 16:00,149.234,149.292,149.153,149.203,2281,20,74.52779542,1,-1,-1,0,0.102158217,-0.3,3,-1,0.031,0.139,0.31,1.4,-1,TP
9/25/2025 16:15,149.203,149.234,149.139,149.167,2005,20,70.87337936,-1,-1,-1,-1,0.101646916,-0.35,3,-1,0.036,0.095,0.35,0.93,-1,WAIT
9/25/2025 16:30,149.157,149.265,149.134,149.264,2070,20,74.50140161,-1,1,1,-1,0.103743565,0.95,3,1,0.107,0.131,1.05,1.29,1,WAIT
9/25/2025 16:45,149.264,149.467,149.253,149.419,2094,20,79.00227446,1,1,1,1,0.111619025,1.49,3,1,0.155,0.214,1.49,2.06,1,BUY
9/25/2025 17:00,149.423,149.465,149.329,149.445,2249,20,79.65112862,1,1,-1,1,0.113360523,0.23,3,1,0.022,0.136,0.2,1.22,1,HOLD
9/25/2025 17:15,149.448,149.47,149.361,149.435,1766,20,78.64453374,1,-1,1,1,0.113049057,-0.09,3,-1,0.013,0.109,0.11,0.96,-1,HOLD
9/25/2025 17:30,149.434,149.599,149.434,149.523,1730,20,80.92861886,-1,1,1,1,0.116759839,0.78,4,1,0.089,0.165,0.79,1.46,1,HOLD
9/25/2025 17:45,149.522,149.628,149.516,149.628,1835,20,83.23297943,1,1,1,1,0.11641985,0.9,4,1,0.106,0.112,0.91,0.96,1,HOLD
9/25/2025 18:00,149.627,149.675,149.618,149.656,1598,20,83.79527338,1,1,1,1,0.112175575,0.24,4,1,0.029,0.057,0.25,0.49,1,HOLD
9/25/2025 18:15,149.655,149.744,149.639,149.74,1161,20,85.37936301,1,1,1,1,0.111663034,0.75,4,1,0.085,0.105,0.76,0.94,1,HOLD
9/25/2025 18:30,149.741,149.832,149.74,149.787,1478,20,86.1926638,1,1,1,1,0.110258532,0.42,4,1,0.046,0.092,0.41,0.82,1,HOLD
9/25/2025 18:45,149.79,149.816,149.75,149.777,866,20,85.10788417,1,-1,-1,1,0.107097208,-0.09,4,-1,0.013,0.066,0.12,0.6,-1,HOLD
9/25/2025 19:00,149.778,149.807,149.699,149.738,1036,20,80.83501093,-1,-1,-1,-1,0.107161693,-0.36,4,-1,0.04,0.108,0.37,1.01,-1,HOLD
9/25/2025 19:15,149.736,149.856,149.72,149.734,1052,20,80.3892232,-1,-1,1,1,0.109221572,-0.04,4,-1,0.002,0.136,0.02,1.27,-1,TP
9/25/2025 19:30,149.735,149.788,149.718,149.776,776,20,81.54035722,-1,1,-1,-1,0.106420031,0.38,4,1,0.041,0.07,0.38,0.64,1,WAIT
